fid;objectid;ccod_cact;iidtn_frt;llib_frt;cdom_frt;cinse_dep;layer;path;area;frt_com;area_ha;CodeINSEE;coordX;coordY;geo_shape
9816;"11673";"8765";F15759C;For�t communale de Teyran;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"2255711";"1";"226";"34309";3.9331144658;43.6924133760;"MultiPolygon (((775730.7 6287449, 775732.9 6287451.5, 775734 6287455.5, 775733.8 6287469.5, 775732.8 6287485.8, 775733.2 6287"
9213;"1126";"8345";F49484F;For�t communale du Monteil Au Vicomte;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"621360";"1";"62";"23134";1.9339199963;45.8860193779;"MultiPolygon (((616929.6 6531513.8, 616948.9 6531538, 616958.2 6531548.8, 616973 6531590.4, 616988.7 6531632.4, 616992.1 6531"
1389;"2181";"8415";F07102D;For�t sectionale de Macornay;NON;"39";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"202655";"1";"20";"39306";5.5406197226;46.6330799269;"MultiPolygon (((894446.3 6617489.2, 894446 6617474.3, 894450.4 6617472.6, 894450.3 6617466.9, 894449.8 6617423.2, 894454.5 66"
1451;"2256";"8415";F07197U;For�t communale de Maisod;NON;"39";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1861076";"1";"186";"39307";5.6890289797;46.4830913184;"MultiPolygon (((907538.4 6598282.9, 907538.5 6598271, 907537.9 6598264.1, 907535.8 6598256.4, 907534.2 6598245.6, 907534.6 65"
9784;"11635";"8765";F15716L;For�t communale de Vailhan;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"222139";"1";"22";"34319";3.2910410349;43.5656290433;"MultiPolygon (((723735.1 6274263.8, 723720.3 6274207.2, 723704.9 6274149, 723693.6 6274105.8, 723692.3 6274101.4, 723708.7 62"
9181;"1605";"8365";F48937E;For�t communale de Saint Paul La Roche;NON;"24";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"49509";"1";"5";"24481";0.9959437413;45.4769327467;"MultiPolygon (((543577.7 6488368.9, 543575.1 6488353, 543568.8 6488340.2, 543553 6488323.3, 543534.9 6488303.5, 543526.2 6488"
8752;"1370";"8365";F17269E;For�t communale de Saint-Pierre-De-Frugie;NON;"24";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"428919";"1";"43";"24486";1.0043094071;45.5882391305;"MultiPolygon (((543704.5 6500455.1, 543721.4 6500474.4, 543722 6500474.1, 543723.1 6500476, 543714.8 6500481.8, 543707.7 6500"
8234;"643";"8345";F00686J;For�t sectionale des Martys;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"254163";"1";"25";"23133";1.6847074681;45.9775273531;"MultiPolygon (((597783.4 6542610.9, 597783.5 6542615.8, 597793.7 6542629.6, 597802.6 6542641.6, 597807.4 6542649.2, 597828.1"
9744;"11583";"8765";F15658F;For�t communale d'Usclas-Du-Bosc;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"448390";"1";"45";"34316";3.3866118535;43.7350671373;"MultiPolygon (((731646.5 6293140.9, 731642.6 6293116.9, 731641.3 6293108.6, 731620.2 6292966.7, 731608.8 6292930.6, 731603.4"
1246;"2036";"8415";F06927K;For�t communale de Louvatange;NON;"39";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1118612";"1";"112";"39302";5.7247184080;47.1845336511;"MultiPolygon (((905630.1 6679217.6, 905629.7 6679218.1, 905629.2 6679218.8, 905605.4 6679259, 905584.9 6679291.6, 905528.1 66"
9814;"11670";"8765";F15755Y;For�t communale de Sorbs;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1785806";"1";"179";"34303";3.4209939093;43.9055998109;"MultiPolygon (((732867.3 6312173.6, 732865.4 6312183.9, 732860 6312194.2, 732858 6312201.8, 732859.5 6312207.7, 732858.3 6312"
8315;"713";"8345";F00991C;For�t sectionale du Bourg-De-Mautes;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"89333";"1";"9";"23127";2.3801204390;45.9413826700;"MultiPolygon (((651826.1 6538086.4, 651824.9 6538108.2, 651823.7 6538124.7, 651834.5 6538155.4, 651842.2 6538175.9, 651847.5"
14284;"13468";"8805";F24116N;For�t communale de Chenas;NON;"69";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"107004";"1";"11";"69053";4.7016054428;46.2206331493;"MultiPolygon (((830705.8 6570364.2, 830714.9 6570397.3, 830715.4 6570451.7, 830715.6 6570453.5, 830822.8 6570287.1, 830848.2"
3257;"3752";"8450";F24751Y;For�t communale de Chaumont-Sur-Yonne;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"586977";"1";"59";"89093";3.0970499482;48.2889783089;"MultiPolygon (((707039.758062 6799071.621407, 707029 6799068.9, 707050 6799092.8, 707043.9 6799118.7, 707054.3 6799141, 70706"
3452;"3976";"8450";F25004R;For�t communale de Cheney;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"171500";"1";"17";"89098";3.9700566396;47.9135071993;"MultiPolygon (((772704 6757645.8, 772700.9 6757642.1, 772711 6757624.7, 772762 6757536, 772811.3 6757450, 772801 6757451.2, 7"
12950;"13182";"8805";F18892P;For�t communale de Civrieux-D'Azergues;NON;"69";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"75811";"1";"8";"69059";4.7171052311;45.8482270738;"MultiPolygon (((833263.5 6528854.3, 833263.9 6528862, 833257.2 6528881.7, 833254.3 6528885.9, 833240.6 6528896.1, 833229 6528"
9803;"11664";"8765";F15749S;For�t communale de Taussac La Billi�re;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"670392";"1";"67";"34308";3.0713360051;43.6377420395;"MultiPolygon (((704776.7 6281587.8, 704794.6 6281582.5, 704802.1 6281580.3, 704818.6 6281556.1, 704839.3 6281544.8, 704835.9"
1183;"1965";"8415";F06842D;For�t communale de La Loye;NON;"39";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"2927607";"1";"293";"39305";5.5669108507;47.0396266287;"MultiPolygon (((895565 6662216.6, 895499.4 6662269.8, 895490.9 6662276.4, 895474.4 6662289.4, 895467.4 6662295, 895453.1 6662"
1567;"2378";"8415";F07340H;For�t communale de Malange;NON;"39";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1649847";"1";"165";"39308";5.6024949739;47.1938493104;"MultiPolygon (((899028 6677611.8, 899039.9 6677596.3, 899050.9 6677576.6, 899054.6 6677568.9, 899061 6677549.7, 899066.4 6677"
11093;"11738";"8765";F49497S;For�t communale de S�te;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"17759";"1";"2";"34301";3.6643299362;43.4006307238;"MultiPolygon (((753765.2 6255995.1, 753796 6256014, 753837.8 6256026.4, 753864.4 6256006.9, 753885.1 6256009.8, 753915.3 6256"
9866;"11727";"8765";F15813E;For�t communale de Siran;NON;"34";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1689487";"1";"169";"34302";2.6671738310;43.3442609890;"MultiPolygon (((672432.4 6248412.5, 672431.9 6248415.3, 672431.5 6248419.8, 672430.9 6248423, 672429.9 6248424.8, 672426.5 62"
13106;"13343";"8805";F19131U;For�t communale de Cours-La-Ville;NON;"69";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"185930";"1";"19";"69066";4.3422067751;46.1012123282;"MultiPolygon (((802752.5 6555400.5, 802792.7 6555390.4, 802861.8 6555338.2, 802798 6555290.9, 802774.4 6555281.1, 802747.3 65"
9162;"1097";"8345";F29041Y;For�t communale de Mansat La Courri�re;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"72226";"1";"7";"23122";1.8042070293;45.9693675291;"MultiPolygon (((607483.8 6540193.4, 607490.1 6540270, 607491.6 6540287.5, 607533.1 6540294, 607538.8 6540296.9, 607545 654030"
3933;"5498";"8505";F10532B;For�t communale d'Hestrud;NON;"59";rdf_pub.frt_reg32;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg32.shp;"182139";"1";"18";"59306";4.1325781330;50.1988953523;"MultiPolygon (((780837.7 7011170.4, 780849.6 7011181.9, 780861.1 7011192.4, 780872.2 7011201.7, 780893 7011215.4, 780947.5 70"
3365;"3877";"8450";F24891I;For�t communale de Charentenay;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1058609";"1";"106";"89084";3.5663653832;47.6398532924;"MultiPolygon (((742764.8 6727548.2, 742770 6727555.2, 742810.5 6727609.5, 742818.3 6727619.8, 742846.2 6727657.3, 742987.4 67"
3024;"4060";"8450";F25095E;For�t communale de Charmoy;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"56950";"1";"6";"89085";3.5059395741;47.9425155405;"MultiPolygon (((737639 6760406.4, 737637 6760409.8, 737634.6 6760413.9, 737633 6760416.7, 737629.2 6760423.3, 737627 6760427,"
3308;"3813";"8450";F24819O;For�t communale de Chassy;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1088672";"1";"109";"89088";3.3032856268;47.8522540458;"MultiPolygon (((722986.8 6750586.4, 722986.9 6750580.8, 722987 6750580.7, 722987 6750580.6, 722988.6 6750575.1, 722991.9 6750"
3261;"3757";"8450";F24756D;For�t sectionale de Chastellux-Rue-Cheno;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"246474";"1";"25";"89089";3.8759855455;47.3929168943;"MultiPolygon (((766705.2 6697050.5, 766716.5 6697071.7, 766722.5 6697089.3, 766730.5 6697110.1, 766739.9 6697133.2, 766739.6"
8678;"370";"8330";F09783G;For�t sectionale de Treuil-Boisseau;NON;"17";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"400217";"1";"40";"17382";-0.7100540737;46.1731193395;"MultiPolygon (((413534.6 6569933.7, 413460.527862 6569923.918376, 413454.286027 6569924.337588, 413433.360725 6569941.825527,"
3605;"4154";"8450";F25203I;For�t communale de Chassignelles;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"699694";"1";"70";"89087";4.1918005119;47.7763043648;"MultiPolygon (((788137.7 6742225.8, 788259.2 6742267.5, 788317.5 6742287.5, 788322.2 6742289.1, 788377.9 6742308.2, 788428.1"
8515;"915";"8345";F02048T;For�t sectionale de Cher-Le-Cunlong;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"73784";"1";"7";"23107";1.9505820442;46.0739437901;"MultiPolygon (((618803.6 6552868.6, 618804.4 6552897.8, 618804.5 6552918.3, 618803.4 6552934, 618800.6 6552955.2, 618795.5 65"
3238;"3738";"8450";F24736J;For�t communale de La-Chapelle-Sur-Oreuse;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"301738";"1";"30";"89080";3.3157518062;48.2736224894;"MultiPolygon (((722916.4 6796924.5, 722921.5 6796957.9, 722929 6797012.6, 722932.4 6797037, 722949.3 6797073.5, 722997 679704"
8282;"681";"8345";F00860B;For�t sectionale de Beauregard;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"160053";"1";"16";"23115";2.2691780623;45.7922706386;"MultiPolygon (((640445.2 6521129.5, 640470.9 6521166.9, 640496.2 6521204, 640514.8 6521231.5, 640523 6521231.8, 640533.1 6521"
8388;"785";"8345";F01365M;For�t sectionale de Lignaud;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"404590";"1";"40";"23112";1.7715728317;46.3822463291;"MultiPolygon (((604699.5 6586109.3, 604696.8 6586127.1, 604673.4 6586145.2, 604674.6 6586159, 604676 6586164.7, 604678.1 6586"
8517;"918";"8345";F02059E;For�t communale de Maisonnisses;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"87161";"1";"9";"23118";1.9038733466;46.0784603746;"MultiPolygon (((613911.2 6552172.4, 613913.9 6552173.6, 613918.8 6552174.4, 613940.7 6552172.3, 613951.4 6552174, 613970.7 65"
9168;"1102";"8345";F48096V;For�t communale de Malval;NON;"23";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"100306";"1";"10";"23109";1.8844526074;46.3514797133;"MultiPolygon (((614197.1 6582964, 614198.3 6582961.3, 614199.9 6582958.6, 614207.5 6582950, 614210.6 6582945.1, 614204.3 6582"
3545;"4092";"8450";F25130N;For�t communale de Ch�tel-Censoir;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1103473";"1";"110";"89091";3.6307782954;47.4995889003;"MultiPolygon (((748053.8 6711080.8, 748067 6711101.9, 748071.2 6711108.5, 748080.9 6711130, 748101.4 6711176.7, 748119.7 6711"
3574;"4118";"8450";F25157O;For�t communale de Ch�tel-G�rard;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"665185";"1";"67";"89092";4.0920680654;47.6312412819;"MultiPolygon (((782526.7 6724853.3, 782524.7 6724837.4, 782550.9 6724836.9, 782557.4 6724825.5, 782576.2 6724794.4, 782578.2"
4790;"9100";"8683";F03717Y;For�t communale d'Ambonville;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2474383";"1";"247";"52007";4.9978292445;48.3290378820;"MultiPolygon (((851152.9 6803289.5, 851163.1 6803307.6, 851190.6 6803354.8, 851160.2 6803373.1, 851176.5 6803408.4, 851186.6"
2255;"3167";"8425";F08178N;For�t communale de Lamadeleine;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"615271";"1";"62";"90061";6.9204612169;47.7646203941;"MultiPolygon (((993269.3 6747537.4, 993237 6747536.2, 993225.1 6747565.4, 993218.3 6747581.9, 993196.7 6747590.7, 993186.5 67"
2057;"2954";"8425";F07941K;For�t communale de Lepuix-Neuf;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"478020";"1";"48";"90064";7.1034963729;47.5442934557;"MultiPolygon (((1009286.5 6722827.4, 1009290.7 6722838.1, 1009297 6722836.9, 1009323.1 6722839.9, 1009331.7 6722840.8, 100934"
2022;"2924";"8425";F07907C;For�t communale de Giromagny;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"4924364";"1";"492";"90065";6.7962451299;47.7640749457;"MultiPolygon (((985775.7 6743428.3, 985775.5 6743428.3, 985775 6743427.8, 985774.1 6743427.7, 985687.3 6743425.1, 985685.9 67"
1992;"2897";"8425";F07878Z;For�t communale de Larivi�re;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"782742";"1";"78";"90062";6.9848108716;47.6762173997;"MultiPolygon (((998428.4 6737261.1, 998426.5 6737261.4, 998421.7 6737261.2, 998417.9 6737265, 998412.9 6737269.9, 998403 6737"
1984;"2889";"8425";F07870R;For�t communale de Lebetain;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1849047";"1";"185";"90063";6.9707468773;47.4842023939;"MultiPolygon (((999606 6716871.6, 999613.6 6716845.6, 999616.5 6716811.1, 999612.9 6716668.7, 999609.3 6716574.6, 999609.6 67"
438;"4329";"8455";F04685E;For�t communale de Rougemont;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1965990";"1";"197";"89004";4.2200001360;47.6542888598;"MultiPolygon (((790258.8 6729021.1, 790177.8 6728981.2, 790187.8 6728943.2, 790055.2 6728898.8, 789971.9 6728831.3, 789943.4"
9004;"1722";"8370";F21167C;For�t communale de Labatut-Figui�res;NON;"64";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"995278";"1";"100";"64293";0.0021641264;43.4157360020;"MultiPolygon (((456828.7 6262045.7, 456881.1 6262116.2, 456898.8 6262150.3, 456873.4 6262173.5, 456902.2 6262198.9, 456995.7"
4983;"9213";"8683";F03851C;For�t communale d'Arbigny-Sous-Varennes;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"951061";"1";"95";"52015";5.5918709306;47.8728973414;"MultiPolygon (((893923.7 6753098, 893990.9 6753041.3, 894002.6 6753030.3, 894028 6752976.8, 894037.8 6752971.2, 894014.3 6752"
4881;"9099";"8683";F03716X;For�t communale d'Arbot-Sur-Aube;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"6469605";"1";"647";"52016";5.0180657568;47.8482501566;"MultiPolygon (((848590.8 6749538.4, 848602.2 6749569.5, 848609.2 6749583.2, 848626.2 6749609.1, 848641.8 6749634.4, 848638.31"
4664;"8877";"8683";F03463E;For�t communale de Bize;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"90641";"1";"9";"52013";5.6581361886;47.8470244462;"MultiPolygon (((897741.1 6752534.6, 897729 6752526.8, 897722.4 6752529.1, 897734 6752548.7, 897742.4 6752563.6, 897747.3 6752"
4742;"8961";"8683";F03557U;For�t communale de Baissey;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"4913300";"1";"491";"52014";5.1821819530;47.7732313471;"MultiPolygon (((869316.3 6740563.2, 869319.1 6740568.5, 869328.3 6740579.9, 869357.7 6740614.2, 869366 6740623.3, 869381.4 67"
4838;"9052";"8683";F03662V;For�t communale d'Andelot-Blancheville;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"8973886";"1";"897";"52008";5.2984591373;48.2296016569;"MultiPolygon (((870134.7 6792569, 870125 6792604.6, 870114.9 6792621.2, 870105.5 6792636.9, 870103.9 6792641.5, 870105.3 6792"
4739;"8957";"8683";F03553Q;For�t communale d'Andilly-En-Bassigny;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"561790";"1";"56";"52009";5.5222938095;47.9411061383;"MultiPolygon (((887173.4 6761083.7, 887159.5 6761099.1, 887128.9 6761121, 887125.4 6761123.2, 887106.3 6761137.7, 887091.1 67"
5039;"9272";"8683";F03925Y;For�t communale d'Allichamps;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"37349";"1";"4";"52006";4.8780013457;48.5646776348;"MultiPolygon (((838707.9 6830999.2, 838706.6 6830943, 838709.7 6830889.3, 838712.9 6830858.8, 838718.9 6830841, 838778.6 6830"
2045;"2940";"8425";F07925U;For�t communale de Lagrange;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"211386";"1";"21";"90060";6.9784797937;47.6849209700;"MultiPolygon (((998249.2 6738544.4, 998285.6 6738547.4, 998314.9 6738549.3, 998318.5 6738544.5, 998342.5 6738536.7, 998397.6"
2101;"3027";"8425";F08025Q;For�t communale de Phaffans;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"386381";"1";"39";"90059";6.9492828721;47.6627953219;"MultiPolygon (((995874.9 6735803.6, 995873.9 6735851.1, 995873.4 6735867.5, 995878.7 6735873.1, 995878.8 6735873, 995886.4 67"
3518;"4051";"8450";F25085U;For�t sectionale de Fontenailles;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1298239";"1";"130";"89007";3.4655879399;47.5197225067;"MultiPolygon (((733810 6711285.2, 733815.3 6711310.6, 733818.8 6711350.4, 733821.1 6711376.8, 733822.8 6711384.8, 733823.8527"
4974;"9200";"8683";F03837O;For�t communale d'Ageville;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1561734";"1";"156";"52001";5.3430391153;48.1101755011;"MultiPolygon (((876421 6781104.7, 876411.3 6781111.1, 876404 6781113.1, 876383.5 6781114.3, 876365.2 6781121.7, 876350.7 6781"
4966;"9201";"8683";F03838P;For�t communale d'Aingoulaincourt;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"249241";"1";"25";"52004";5.2634491620;48.4582445787;"MultiPolygon (((866974.066527 6819663.059187, 866964.139776 6819690.935261, 866954.8 6819687.8, 866953.6 6819691.6, 866946 68"
4981;"9212";"8683";F03850B;For�t communale d'Aizanville;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"409738";"1";"41";"52005";4.8970599994;48.1127341744;"MultiPolygon (((841245.9 6780584.4, 841217.7 6780600.4, 841215.3 6780600.7, 841216.3 6780610.9, 841250.6 6780658.3, 841316.1"
5005;"9231";"8683";F03870V;For�t communale d'Aillianville;NON;"52";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"7616800";"1";"762";"52003";5.5016625882;48.3328101337;"MultiPolygon (((885046.5 6804851.4, 884906.7 6804804.1, 884896.8 6804829.9, 885231.7 6805002.9, 885179.7 6805073.1, 885538.7"
2286;"3198";"8425";F08211U;For�t communale de Frais;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"578682";"1";"58";"90050";6.9768878279;47.6452573086;"MultiPolygon (((998246.3 6733951, 998260.3 6734042.5, 998263.4 6734063.2, 998268.3 6734087.4, 998270.6 6734099.2, 998284.5 67"
3536;"4075";"8450";F25111U;For�t communale de Ca-Cusy-Ancy-Le-Franc;NON;"89";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"498067";"1";"50";"89005";4.1750635379;47.7703620480;"MultiPolygon (((786043.6 6739776.9, 786061.6 6739722.6, 786068.3 6739723.2, 786089.6 6739768.7, 786091.1 6739771.9, 786101.9"
2160;"3075";"8425";F08075O;For�t communale de Lachapelle-Sous-Rougemont;NON;"90";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1025514";"1";"103";"90058";7.0072182625;47.7143412379;"MultiPolygon (((999253 6742265.4, 999253.4 6742275.1, 999251.8 6742278, 999251.4 6742278.6, 999249.1 6742282, 999245.7 674228"
